id,abb,info,geb,tod,sex,gebOrt,todOrt,alter
11500,S,Habsburg; Leopold (1586–1632); Landesherr von Tirol,1586,1632,m,Graz,Schwaz in Tirol,46
12671,P,Askanien; Julius Heinrich (1586–1665); Kämmerer,1586,1665,m,Wolfenbüttel,Prag,79
13068,P,Lodron; Paris (1586–1653); Erzbischof von Salzburg,1586,1653,m,Castelnuovo di Noarna,Salzburg,67
13296,M,Leuchtenberg; Wilhelm (1586–1634); Mundschenk,1586,1634,m,Pfreimd,Ingolstadt,48
15604,P,Gonzaga; Franz (1586–1612); Herzog von Mantua,1586,1612,m,Mantova,Mantova,26
10516,S,Esterházy; Paul (1587–1645); Kämmerer,1587,1645,m,Gallandau,Neuhäusel im Donautiefland,58
10636,S,Saurau; Karl (1587–1648); Landeshauptmann der Steiermark,1587,1648,m,Ligist,Graz,61
10990,P,Habsburg; Magdalena (1587–1631); Großherzogin der Toskana,1587,1631,w,Graz,Passau,44
11081,S,Löbl von Greinburg; Johann Christoph (1587–1638); Hofkriegsratspräsident,1587,1638,m,Greinburg,Wien:Dominikanerkirche,51
11489,M,Hohenzollern; Christian Wilhelm (1587–1665); Administrator von Magdeburg,1587,1665,m,Wolmirstedt,Zinna an der Nuthe,78
12832,S,Fugger; Maximilian (1587–1629),1587,1629,m,Babenhausen in Schwaben,Babenhausen in Schwaben,42
12920,S,Alaghy; Melchior (1587–1631); Kämmerer,1587,1631,m,Bökény an der Theiß,Pácin,44
13238,S,Savoyen; Viktor Gottlieb (1587–1637); Herzog von Savoyen,1587,1637,m,Torino,Vercelli:Dom,50
13585,P,Sacchetti; Julius (1587–1663),1587,1663,m,Rom,Rom,76
14295,P,Hohenzollern; Magdalena Sibylla (1587–1659); Herzogin zu Sachsen,1587,1659,w,Königsberg in Preußen,Dresden,72
14360,S,Ligne; Philipp Karl (1587–1640); Fürst von Arenberg,1587,1640,m,Barbençon,Madrid,53
10014,S,Mannagetta; Johann Wilhelm (1588–1666); Hofarzt,1588,1666,m,Wilhelmsburg an der Traisen,Wien,78
10029,S,Pálffy; Johann (1588–1646); Ungarischer Kronhüter,1588,1646,m,Bibersburg,Pressburg,58
10043,P,Gallas; Matthias (1588–1647); Geheimer Rat,1588,1647,m,Trient,Wien,59
10047,S,Khevenhüller; Franz Christoph (1588–1650); Geheimer Rat,1588,1650,m,Landskron in Kärnten,Baden am Gebirge,62
10056,S,Beck von Beaufort; Johann (1588–1648); Kämmerer,1588,1648,m,Stadtgrund in Luxemburg,Atrecht,60
10101,S,Aldringen; Johann (1588–1634); Hofkriegsrat,1588,1634,m,Diedenhofen,Landshut in Niederbayern,46
10229,S,Fürstenberg; Eginhard (1588–1635); Geheimer Rat,1588,1635,m,Speyer,Konstanz im Hegau,47
10551,P,Desfours; Niklas (1588–1661); Kämmerer,1588,1661,m,Athienville,Hrubý Rohozec,73
11566,P,Schönfeld; Niklas (1588–1663); Hofkriegsrat,1588,1663,m,,Prag,75
16011,P,Habsburg; Konstantia (1588–1631); Königin von Polen,1588,1631,w,Graz,Warszawa,43
16129,P,Croy; Johann (1588–1638); Kämmerer,1588,1638,m,Solre le Château,Madrid,50
16147,P,Ligne; Florent (1588–1622),1588,1622,m,Beloeil im Hennegau,Brüssel,34
10145,S,Würben; Wenzel (1589–1649); Kämmerer,1589,1649,m,Troppau,Venedig,60
10146,S,Mansfeld; Philipp (1589–1657); Geheimer Rat,1589,1657,m,Bornstedt im Harz,Jauer an der Raab,68
11209,P,Sapieha; Stenzel (1589–1635); Kämmerer,1589,1635,m,Mołodeczno,Lachowicze,46
11478,P,Hohenzollern; Elisabeth (1589–1629),1589,1629,w,Kölln an der Spree,Frankfurt an der Oder,40
12578,P,Hohenzollern; Barbara Sophia (1589–1636),1589,1636,w,Halle an der Saale,Straßburg im Elsass,47
13267,S,Teufel von Guntersdorf; Otto (1589–1673); Oberstfalkenmeister,1589,1673,m,Eckartsau im Marchfeld,,84
14381,S,Schönburg auf Wesel; Otto Friedrich (1589–1631); Kämmerer,1589,1631,m,Wesel am Mittelrhein,Breitenfeld im Lindenthal,42
14480,S,Radziwill; Albrecht Lassel (1589–1636),1589,1636,m,Neswisch,Czarnawczyce,47
14690,S,Eppelmann; Peter (1589–1648),1589,1648,m,Hadamar,Zusmarshausen,59
15675,P,Gondola; Johann (1589–1638),1589,1638,m,Ragusa in Dalmatien,Ragusa in Dalmatien:Franziskanerkirche,49
17138,S,Wendenstein von Prandtenberg; Johann (1589–1629); Hofkammerrat,1589,1629,m,,,40
10039,S,Mörsperg; Julius Neidhard (1590–1642); Geheimer Rat,1590,1642,m,,,52
10089,S,Fugger; Johann Ernst (1590–1639); Reichshofratspräsident,1590,1639,m,Stettenfels,Augsburg,49
10301,S,Zrínyi; Georg (1590–1626); Ban von Kroatien,1590,1626,m,Zrínyivár am Csáktornya,Pressburg,36
10431,S,Rabatta; Anton (1590–1650); Kämmerer,1590,1650,m,Görz,,60
10857,P,Hercolani; Caesar (1590–    ),1590,,m,,,0
10908,S,Gebhard; Jobst (1590–1656); Reichshofrat,1590,1656,m,Kamenz in der Lausitz,Wien,66
10925,S,Serbelloni; Johann Maria (1590–1638); Hofkriegsrat,1590,1638,m,Castiglione Lodigiano,Perpignan,48
11082,S,Löbl von Greinburg; Johann Bernhard (1590–1636); Kämmerer,1590,1636,m,Greinburg,,46
11190,S,Schmid von Schwarzenhorn; Johann Rudolf (1590–1667); Hofkriegsrat,1590,1667,m,Stein am Rhein,Wien:Schottenkirche,77
11391,S,Racknitz; Gall (1590–1658); Kämmerer,1590,1658,m,Sankt Ulrich in der Steiermark,Nürnberg,68
11479,S,Hohenzollern; Dorothea (1590–1625),1590,1625,w,Kölln an der Spree,Brieg,35
11627,S,Laminger von Albenreuth; Wolfgang Wilhelm (1590–1635); Kämmerer,1590,1635,m,,Heiligenkreuz am Engelbach,45
11991,S,Traudisch; Georg Adam (1590–1653),1590,1653,m,,,63
11999,P,Spieß; Helena (1590–    ),1590,,w,,,0
12059,S,Majthényi; Michael (1590–1655),1590,1655,m,,,65
12125,S,Czabeliczky; Wenzel (1590–1649); Hofkriegsrat,1590,1649,m,Žimutice,Prag,59
13059,P,Precipiano de Soye; Achilles (1590–1642); Kämmerer,1590,1642,m,Rougemont im Sundgau,Breitenfeld im Lindenthal,52
13335,M,Medici; Kosmas (1590–1621); Großherzog der Toskana,1590,1621,m,Florenz,Florenz,31
13888,P,Altieri; Emil (1590–1676); Papst Klement X.,1590,1676,m,Rom,Rom,86
14045,S,Rantzau; Heinrich (1590–1644),1590,1644,m,Schmoel,,54
14188,P,Nassau; Johann Ludwig (1590–1653); Kämmerer,1590,1653,m,Dillenburg,Hadamar,63
14702,S,Dohna; Heinrich (1590–1651); Kämmerer,1590,1651,m,Kraschen,Prag,61
14889,P,Correggio; Syrus (1590–1645),1590,1645,m,Correggio,Mantova,55
16800,P,Habsburg; Karl (1590–1624); Hochmeister des Deutschen Ordens,1590,1624,m,Graz,Madrid,34
16816,M,Gryfita; Anna (1590–1660),1590,1660,w,Barth in Pommern,Stolp in Pommern,70
19039,S,Zelking; Richard Wilhelm (1590–1606),1590,1606,m,Weinberg im Mühlviertel,Paris,16
19088,P,Esterházy; Anna (1590–1638),1590,1638,w,Gallandau,Königsdorf im Burgenland,48
19678,S,Smirzicz; Katharina (1590–1612),1590,1612,w,,,22
10507,S,Fugger; Johann (1591–1638),1591,1638,m,Speyer,Kirchheim in Schwaben,47
12032,S,Beck; Philipp (1591–1654),1591,1654,m,,,63
12389,P,Werth; Johann (1591–1652),1591,1652,m,Büttgen am Niederrhein,Benatek an der Iser,61
13369,S,Conti; Torquat (1591–1636); Kämmerer,1591,1636,m,Poli,Ferrara,45
13709,M,Piastowicz; Johann Christian (1591–1639); Herzog in Schlesien,1591,1639,m,Ohlau,Osterode in Preußen,48
14477,S,Radziwill; Siegmund Karl (1591–1642); Kämmerer,1591,1642,m,Neswisch,Assisi,51
14791,S,Schönburg auf Wesel; Johann Karl (1591–1634); Kämmerer,1591,1634,m,Wesel am Mittelrhein,Wien,43
19630,S,Herberstein; Johann Georg (1591–1663); Bischof von Regensburg,1591,1663,m,Salzburg,Regensburg,72
10011,S,Kurtz von Senftenau; Ferdinand Siegmund (1592–1659); Reichsvizekanzler,1592,1659,m,München,Wien,67
10034,S,Pálffy; Paul (1592–1653); Palatin von Ungarn,1592,1653,m,Bibersburg,Pressburg,61
10131,S,Kraft von Lamersdorf; Ignaz (1592–1638); Abt von Lilienfeld,1592,1638,m,Aachen,Wien,46
11865,S,Podiebrad; Heinrich Wenzel (1592–1639); Kämmerer,1592,1639,m,Oels,Bernstadt an der Weide,47
12829,S,Fugger; Margarita (1592–1629),1592,1629,w,Riva del Garda,,37
12835,S,Fugger; Otto Heinrich (1592–1644); Kämmerer,1592,1644,m,Augsburg,Augsburg,52
13321,S,Caffarelli; Prosper (1592–1659),1592,1659,m,Rom,Rom,67
13332,S,Medici; Peter (1592–1654); Kämmerer,1592,1654,m,Madrid,Florenz,62
13998,S,Arciszewski; Christoph (1592–1656),1592,1656,m,Rogalin,Danzig,64
14391,S,Fürstenberg; Jakob Ludwig (1592–1627); Kämmerer,1592,1627,m,Heiligenberg im Linzgau,Nienburg an der Weser,35
17372,S,Geizkofler von Reifenegg; Ferdinand (1592–1653),1592,1653,m,Augsburg,Regensburg,61
19436,S,Thurn; Franz Bernhard (1592–1628),1592,1628,m,,Straßburg an der Drewenz,36
19508,S,Aldringen; Mark (1592–1664); Bischof von Seckau,1592,1664,m,Diedenhofen,Seckau im Murtal,72
10033,S,Pálffy; Niklas (1593–1621); Kämmerer,1593,1621,m,Bibersburg,,28
10042,S,Carretto; Franz (1593–1651); Markgraf von Grana,1593,1651,m,Mantova,Madrid,58
10091,S,Starhemberg; Heinrich Wilhelm (1593–1675); Obersthofmarschall,1593,1675,m,Riedegg im Mühlviertel,Wien,82
10104,S,Breunner; Maximilian (1593–1635); Geheimer Rat,1593,1635,m,Graz,Oedenburg,42
10302,M,Hatzfeldt; Melchior (1593–1658); Geheimer Rat,1593,1658,m,Krottorf im Westerwald,Trachenberg in Schlesien,65
12011,P,Rákóczi; Georg (1593–1648); Fürst von Siebenbürgen,1593,1648,m,Szerencs,Patak am Bodrog,55
12057,P,Illésházy; Kaspar (1593–1648); Kämmerer,1593,1648,m,,,55
12352,S,Wittelsbach; Franz Wilhelm (1593–1661); Graf von Wartenberg,1593,1661,m,München,Regensburg,68
12477,P,Sulz; Anna Amalia (1593–1658),1593,1658,w,Vaduz,Waldshut,65
13230,S,Zähringen; Wilhelm (1593–1677); Markgraf von Baden,1593,1677,m,Baden in Baden,Baden in Baden,84
13906,S,Khevenhüller; Paul (1593–1655),1593,1655,m,Wernberg in Kärnten,Stockholm,62
18785,S,Podiebrad; Karl Friedrich (1593–1647),1593,1647,m,Oels,Oels,54
19677,S,Zelking; Justina (1593–1632),1593,1632,w,Weinberg im Mühlviertel,Pirna an der Elbe,39
10007,S,Thun; Johann Siegmund (1594–1646); Statthalter von Böhmen,1594,1646,m,Kastelpfund,Tetschen,52
10019,S,Oettingen; Ernst (1594–1670); Reichshofratspräsident,1594,1670,m,Wallerstein,Wien,76
10068,S,Marschall von Pappenheim; Gottfried Heinrich (1594–1632); Reichshofrat,1594,1632,m,Treuchtlingen,Lützen,38
10114,S,Harrach; Leonhard Karl (1594–1645); Obersthofmeister,1594,1645,m,Wien,,51
10778,P,Taxis; Leonhard (1594–1628); Kämmerer,1594,1628,m,Brüssel,Prag,34
11090,P,Wettstein; Johann Rudolf (1594–1666); Bürgermeister von Basel,1594,1666,m,Basel,Basel,72
12021,S,Jörger von Tollet; Johann Helfried (1594–1657); Obersthofmeister,1594,1657,m,Linz an der Donau,,63
12399,P,Dietrichstein; Gabriel (1594–    ); Kämmerer,1594,,m,,,0
12519,P,Solms; Sophia (1594–1651); Landesregentin von Ansbach,1594,1651,w,Laubach im Wettertal,Plötzkau,57
12672,S,Askanien; Franz Karl (1594–1660),1594,1660,m,Ratzeburg,Neuhaus an der Elbe,66
13090,S,König genannt von Mohr; Franz Peter (1594–1647); Kämmerer,1594,1647,m,Freiburg im Uechtland,Freiburg im Uechtland,53
13176,S,Kratz von Scharfenstein; Haug Eberhard (1594–1663); Bischof von Worms,1594,1663,m,Engers am Rhein,Regensburg,69
13577,S,Spinola; Philipp (1594–1659),1594,1659,m,Genova,Madrid,65
14261,P,Ligne; Ernestina (1594–1663),1594,1663,w,Renaix,Renaix,69
16720,P,Wasa; Gustav Adolf (1594–1632); König von Schweden,1594,1632,m,Stockholm,Lützen,38
17990,S,Radziwill; Alexander Ludwig (1594–1654),1594,1654,m,Neswisch,Bologna,60
18949,S,Fugger; Maria (1594–1635),1594,1635,w,Augsburg,,41
10344,P,Balassa; Andreas (1595–1649),1595,1649,m,,,54
10504,S,Fugger; Markward (1595–1655); Obersthofmeister,1595,1655,m,,Ebersdorf an der Schwechat,60
10787,S,Schaffgotsch; Johann Ulrich (1595–1635); Kämmerer,1595,1635,m,Greiffenstein in Schlesien,Regensburg,40
11007,S,Draskovich; Niklas (1595–1629); Kämmerer,1595,1629,m,Drachenstein in Kroatien,,34
11143,S,Crane; Johann Baptist (1595–1672); Reichshofrat,1595,1672,m,Geseke,Wien,77
11408,S,Kurtz von Senftenau; Maximilian (1595–1662),1595,1662,m,München,München,67
11475,S,Hohenzollern; Georg Wilhelm (1595–1640); Markgraf von Brandenburg,1595,1640,m,Kölln an der Spree,Königsberg in Preußen,45
11565,S,Zahradek; Wenzel (1595–1647); Kämmerer,1595,1647,m,Rottowitz,Pilsen,52
11968,S,Huyn van Geleen; Gottfried (1595–1657),1595,1657,m,Amstenrade,Biesen am Niederrhein,62
12066,S,Szelepcsényi; Georg (1595–1685); Erzbischof von Gran,1595,1685,m,Tyrnau,Letowitz in Mähren,90
12146,S,Szunyogh; Kaspar (1595–1659); Kämmerer,1595,1659,m,Wardein an der Schnellen Kreisch,Budatín an der Kischütz,64
12356,S,Hohenems; Jakob Hannibal (1595–1646); Kämmerer,1595,1646,m,Hohenems,Hohenems,51
12584,S,Gonzaga; Scipio (1595–1670); Fürst von Bozzolo,1595,1670,m,San Martino dall’Argine,San Martino dall’Argine,75
12602,S,Széchy; Dionys (1595–1650); Kämmerer,1595,1650,m,Szécs an der Rimau,,55
12798,S,Schlick; Georg Friedrich (1595–1642); Kämmerer,1595,1642,m,,Mansfeld,47
12870,P,Montfort; Haug (1595–1662); Kämmerer,1595,1662,m,Tettnang,Argen im Bodensee,67
13234,S,Savoyen; Thomas (1595–1656),1595,1656,m,Torino,Torino,61
13268,S,Teufel von Guntersdorf; Wolfgang Matthias (1595–1634),1595,1634,m,Guntersdorf im Weinviertel,,39
13710,M,Piastowicz; Georg Rudolf (1595–1653); Herzog in Schlesien,1595,1653,m,Ohlau,Breslau,58
14433,M,Promnitz; Siegmund Siegfried (1595–1654); Kämmerer,1595,1654,m,Breslau,Warmbrunn im Riesengebirge,59
14485,P,Ossoliński; Georg (1595–1650),1595,1650,m,Sandomierz,Warszawa,55
16712,P,Wasa; Lassel (1595–1648); König von Polen,1595,1648,m,Łobzów,Merkinė,53
17710,S,Bollweiler; Margarita (1595–1658),1595,1658,w,Bollwiller im Elsass,Hilgartsberg,63
19633,S,Starhemberg; Erasam (1595–1664),1595,1664,m,Riedegg im Mühlviertel,Regensburg,69
19748,S,Truchsess von Waldburg; Elisabeth (1595–1630),1595,1630,w,Scheer an der Donau,Trauchburg,35
10021,P,Dietrichstein; Maximilian (1596–1655); Obersthofmeister,1596,1655,m,Nikolsburg in Mähren,Wien,59
10064,P,Waldstein; Burian Lassel (1596–1645); Kämmerer,1596,1645,m,,Prag,49
10448,S,Breunner; Siegfried Leonhard (1596–1667); Geheimer Rat,1596,1667,m,Staatz im Weinviertel,Wien,71
10570,S,Hatzfeldt; Franz (1596–1642); Bischof von Würzburg,1596,1642,m,Krottorf im Westerwald,Würzburg,46
12036,S,Fernberger; Christoph Karl (1596–1653),1596,1653,m,Eggenberg im Traunviertel,Brunn am Gebirge,57
12129,S,Serényi; Paul (1596–1667),1596,1667,m,Swietlau in Mähren,,71
12673,S,Askanien; Rudolf Maximilian (1596–1647); Kämmerer,1596,1647,m,Ratzeburg,Lübeck,51
12830,S,Fugger; Niklas (1596–1676); Kämmerer,1596,1676,m,Riva del Garda,,80
15696,S,Conti; Appius (1596–1666),1596,1666,m,Poli,,70
16724,S,Mercy; Heinrich (1596–1659),1596,1659,m,Longwy,Châtillon sous les Côtes:Martinskirche,63
19764,S,Jörger von Tollet; Johann Septim (1596–1662),1596,1662,m,Linz an der Donau,Nürnberg:Johannisfriedhof,66
10093,S,Losenstein; Georg Achaz (1597–1653); Oberststallmeister,1597,1653,m,Gschwendt an der Krems,Regensburg,56
10169,P,Cavriani; Friedrich (1597–1662); Obersthofmeister,1597,1662,m,Mantova,Wien,65
10447,S,Breunner; Philipp Friedrich (1597–1669); Bischof von Wien,1597,1669,m,Jauer an der Raab,Wien,72
12680,P,Nádasdy; Paul (1597–1633); Kämmerer,1597,1633,m,Rotenturm an der Raab,Csepreg,36
14110,S,Liechtenstein von Nikolsburg; Anna Maria (1597–1640),1597,1640,w,Feldsberg im Weinviertel,,43
16095,S,Trivulzio; Theoderich (1597–1656),1597,1656,m,Mailand,Mailand,59
16725,S,Mercy; Franz (1597–1645); Kämmerer,1597,1645,m,Longwy,Alerheim im Ries,48
17498,S,Rheingraf zum Stein; Otto Ludwig (1597–1634),1597,1634,m,Kyrburg,Speyer,37
19161,P,Holtz; Georg Friedrich (1597–1666),1597,1666,m,Waldenstein im Wieslauftal,Alfdorf im Leintal,69
10031,S,Waldstein; Maximilian (1598–1655); Oberstkämmerer,1598,1655,m,Znaim,Wien:Augustinerkirche,57
10055,S,Colloredo; Johann Baptist (1598–1649),1598,1649,m,Colloredo di Monte Albano,Heraklion,51
10108,S,Gonzaga; Eleonora (1598–1655); Kaiserin des Heiligen Römischen Reiches,1598,1655,w,Mantova,Wien,57
10112,P,Harrach; Ernst Albrecht (1598–1667); Erzbischof von Prag,1598,1667,m,Wien,Wien,69
10242,P,Erdődy; Elisabeth (1598–1652),1598,1652,w,Eberau im Burgenland,,54
10578,S,Wolkenstein; Georg Ulrich (1598–1663); Reichshofratsvizepräsident,1598,1663,m,Rodenegg,Regensburg,65
10882,P,Magnis; Franz (1598–1652); Hofkriegsrat,1598,1652,m,Prag,Prag,54
11619,S,Barbitz von Fernemont; Johann Franz (1598–1667); Landeshauptmann von Glogau,1598,1667,m,Prag,Glogau in Niederschlesien,69
12674,S,Askanien; Franz Albrecht (1598–1642); Kämmerer,1598,1642,m,Lauenburg an der Elbe,Schweidnitz,44
12818,S,Königsegg; Johann Georg (1598–1666); Obersthofmeister,1598,1666,m,Rothenfels im Allgäu,Innsbruck,68
12893,S,Starhemberg; Kaspar (1598–1646); Kämmerer,1598,1646,m,Riedegg im Mühlviertel,Linz an der Donau,48
14123,S,Güldenstern; Siegmund (1598–1666); Kämmerer,1598,1666,m,Kalmar,Danzig,68
15645,S,Bucelleni von Reichenberg; Hotze (1598–1664),1598,1664,m,,Wien:Michaelerkirche,66
31127,S,Kraft von Lamersdorf; Heinrich (1598–1656),1598,1656,m,Aachen,,58
10072,S,Piccolomini; Oktavius (1599–1656); Geheimer Rat,1599,1656,m,Pisa,Wien,57
10136,S,Teufel von Guntersdorf; Christoph Adolf (1599–1650); Kämmerer,1599,1650,m,,Wien,51
10362,S,Tserclaes von Tilly; Werner (1599–1653); Kämmerer,1599,1653,m,Tilly in Brabant,Weißenberg an der Krems,54
10411,P,Trczka von Leipa; Adam Erdmann (1599–1634); Kämmerer,1599,1634,m,,Eger in Böhmen,35
10831,S,Götzen; Johann (1599–1645); Kämmerer,1599,1645,m,Zehlendorf an der Oberhavel,Jankau in Mittelböhmen,46
11171,S,Velen; Alexander (1599–1675); Kämmerer,1599,1675,m,Raesfeld,,76
11215,S,Draskovich; Georg (1599–1650); Bischof von Jauer an der Raab,1599,1650,m,Drachenstein in Kroatien,Wien,51
11299,P,Kazanowski; Adam (1599–1649); Kämmerer,1599,1649,m,,Warszawa,50
11625,S,Holk; Heinrich (1599–1633); Kämmerer,1599,1633,m,Kronborg auf Seeland,Troschenreuth im Vogtland,34
12124,P,Hohenzollern; Eleonora (1599–1655); Königin von Schweden,1599,1655,w,Königsberg in Preußen,Stockholm:Ritterholmskirche,56
13125,S,Richthausen von Chaos; Johann Konrad (1599–1663); Hofkammerrat,1599,1663,m,Wien,Schemnitz,64
13334,S,Medici; Lorenz (1599–1648); Kämmerer,1599,1648,m,Florenz,Florenz,49
14827,S,Askanien; Christian (1599–1656); Kämmerer,1599,1656,m,Amberg in der Oberpfalz,Bernburg an der Saale,57
19163,S,Vogt von Hunolstein; Johann Wilhelm (1599–1664),1599,1664,m,Dürkastel,Breslau,65
19714,P,Truchsess von Waldburg; Johanna Euphrosina (1599–1651),1599,1651,w,Wolfegg in Schwaben,Langnau im Argental,52
31023,S,Butzlin; Gabriel (1599–1681),1599,1681,m,Diessenhofen im Thurgau,Weingarten auf dem Martinsberg,82
10005,M,Dietrichstein; Siegmund Ludwig (1600–1653); Hofkammerpräsident von Innerösterreich,1600,1653,m,Weixelstätten,Graz,53
10013,P,Lippay; Georg (1600–1666); Erzbischof von Gran,1600,1666,m,Pressburg,Tyrnau,66
10076,S,Puchheim; Johann Rudolf (1600–1651); Oberstkämmerer,1600,1651,m,Göllersdorf,Wien:Minoritenkirche,51
10495,S,Kolowrat; Wilhelm Albrecht (1600–1688); Kämmerer,1600,1688,m,Rothschloß,Prag,88
10628,S,Kéry; Johann (1600–1660); Ungarischer Kronhüter,1600,1660,m,Ipolykér,,60
11012,S,Merode; Ernst (1600–1677); Kämmerer,1600,1677,m,,,77
11357,S,Butler; Walter (1600–1634); Kämmerer,1600,1634,m,Roscrea,Schorndorf im Remstal,34
11510,S,Puchheim; Adolf (1600–1639); Kämmerer,1600,1639,m,Krumbach in der Buckligen Welt,Prag,39
11617,S,Devereux; Walter (1600–1640); Kämmerer,1600,1640,m,Dublin,Prag,40
12030,S,Boccamaggiore di Cropelli; Kamil (1600–1650); Kämmerer,1600,1650,m,,,50
12035,S,Rübland; Johann Christoph (1600–    ),1600,,m,,,0
12037,S,Beygott von Reinderstadt; Daniel (1600–1668),1600,1668,m,,Albrechtitz im Reichenberger Land,68
12039,S,Brisigell; Johann Thomas (1600–1652),1600,1652,m,,Budweis in Böhmen,52
12041,S,Révay; Lassel (1600–1667),1600,1667,m,Madocsán,Bolondvár an der Waag,67
12042,S,Spáczay; Martin (1600–1650),1600,1650,m,,,50
12044,S,Forgách; Lassel (1600–1669),1600,1669,m,,Trentschin im Waagtal,69
12048,S,Czobor; Emmerich (1600–1677); Kämmerer,1600,1677,m,Maria Schoßberg,Pressburg,77
12063,S,Orosy; Georg (1600–1665),1600,1665,m,,,65
12196,S,Balassa; Franz (1600–    ),1600,,m,,,0
12641,S,Gatta; Dominik (1600–    ),1600,,m,Neapel,,0
12699,S,Liszthi; Johann (1600–1673); Kämmerer,1600,1673,m,Hermannstadt in Siebenbürgen,,73
12801,S,Salm; Julius (1600–1654); Landeshauptmann von Mähren,1600,1654,m,Neuburg am Inn,Tobitschau,54
13040,S,Suys; Ernst (1600–1645); Kämmerer,1600,1645,m,Lüttich,Ybbs an der Donau,45
13073,S,Lamboy; Wilhelm (1600–1659); Kämmerer,1600,1659,m,Cortesheim,Dimokur,59
13443,S,Althan; Johann Eustach (1600–1652); Kämmerer,1600,1652,m,,Wien,52
13543,S,Bracciolini; Johann Baptist (1600–1650); Kämmerer,1600,1650,m,Nürnberg,,50
13546,S,Fieschi; Haug (1600–1675); Kämmerer,1600,1675,m,Lavagna,Genova,75
13633,S,Jankovich von Pribér; Johann (1600–1654),1600,1654,m,,Limbach an der Mur,54
13661,P,Oldenburg; Adolf (1600–1631); Kämmerer,1600,1631,m,Gottorf,Eilenburg,31
14364,P,Ligne; Albrecht (1600–1674),1600,1674,m,Barbençon,Madrid,74
14397,S,Morzin; Rudolf (1600–1646); Kämmerer,1600,1646,m,Prag,Hohenelbe,46
14569,S,Sfondrati; Siegmund (1600–1652),1600,1652,m,,Grevelingen,52
14792,F,Enzmilner von Windhaag; Joachim (1600–1678),1600,1678,m,Babenhausen in Schwaben,Windhaag im Machland,78
15086,S,Zúñiga; Felix (1600–    ),1600,,m,,,0
17264,S,Mirkovics; Mark (1600–1650),1600,1650,m,Baag in Dalmatien,,50
17689,S,Sapieha; Anna (1600–1627),1600,1627,w,,Neswisch,27
17818,P,Moscon; Jobst Joseph (1600–1673),1600,1673,m,Gurgfeld an der Save,Rann an der Save,73
17940,S,Aitzema; Leonhard (1600–1669),1600,1669,m,Aalsum in Friesland,Haag in Holland,69
19725,S,Truchsess von Waldburg; Maria Elisabeth (1600–1660),1600,1660,w,Zeil in Schwaben,Augsburg,60
10198,P,Forgách; Adam (1601–1681); Kämmerer,1601,1681,m,,Tyrnau,80
10449,S,Breunner; Philipp Friedrich (1601–1638),1601,1638,m,,Warnemünde,37
10488,P,Harrach; Elisabeth (1601–1654),1601,1654,w,Wien,Neuschloss in der Steiermark,53
10543,S,Barkóczy; Lassel (1601–1659); Kämmerer,1601,1659,m,,Bátka,58
13070,P,Lodron; Sebastian (1601–1643); Bischof von Gurk,1601,1643,m,Concesio,Concesio,42
15765,S,Rym; Karl (1601–1671),1601,1671,m,Gent in Flandern,Gent in Flandern,70
16300,P,Capet; Ludwig (1601–1643); König von Frankreich,1601,1643,m,Fontainebleau,Saint Germain en Laye,42
16301,P,Habsburg; Anna (1601–1666); Königin von Frankreich,1601,1666,w,Valladolid,Paris,65
17160,S,Schönberg; Karl (1601–1656); Marschall von Frankreich,1601,1656,m,Nanteuil le Haudouin,Paris,55
19162,P,Sporck; Johann (1601–1679),1601,1679,m,Schöning in Delbrück,Hermannstädtel,78
10078,S,Gonzaga; Hannibal (1602–1668); Obersthofmeister,1602,1668,m,Bozzolo,Wien:Franziskanerkirche,66
10121,S,Martinitz; Georg Adam (1602–1651); Oberstkanzler von Böhmen,1602,1651,m,Smetschna,Wien,49
10177,S,Truchsess von Waldburg; Johann Jakob (1602–1674); Kämmerer,1602,1674,m,Zeil in Schwaben,Zeil in Schwaben,72
10675,S,Herberstein; Johann Maximilian (1602–1679); Landeshauptmann der Steiermark,1602,1679,m,Herberstein an der Feistritz,Graz:Karmeliterkloster,77
12074,S,Csáky; Lassel (1602–1654); Kämmerer,1602,1654,m,Adorján an der Berettyó,Pressburg,52
15712,S,Révay; Stephan (1602–1653),1602,1653,m,,,51
16360,S,Haslang; Georg Christoph (1602–1684),1602,1684,m,München,Hohenkammer,82
19455,S,Ligne; Maria (1602–1679),1602,1679,w,,,77
10303,M,Hatzfeldt; Hermann (1603–1673); Kämmerer,1603,1673,m,Krottorf im Westerwald,Rothenburg ob der Tauber,70
11006,P,Draskovich; Johann (1603–1648); Palatin von Ungarn,1603,1648,m,Drachenstein in Kroatien,Altenburg an der Leitha,45
12023,S,Dietrichstein; Rudolf (1603–1649),1603,1649,m,Hollenburg an der Drau,,46
12076,S,Csáky; Stephan (1603–1662); Kämmerer,1603,1662,m,Ruskov,Zipserhaus,59
12145,S,Keglevich; Peter (1603–1665),1603,1665,m,Bužim,,62
13733,P,Enckevoirth; Hadrian (1603–1663); Kämmerer,1603,1663,m,Diest in Brabant,Ledeč an der Sasau,60
18999,P,Révay; Judith (1603–1643),1603,1643,w,Blatnica in der Turz,,40
19165,S,Reuschenberg; Johann (1603–1660); Hofkriegsrat,1603,1660,m,Setterich,Köln am Rhein,57
